20150715,11065.92,11065.92,11065.92,11065.92,-437.91,12213.87
20150716,11151.17,11151.17,11151.17,11151.17,85.26,9194.44
20150717,11541.94,11541.94,11541.94,11541.94,390.76,8089.37
20150720,11558.53,11558.53,11558.53,11558.53,16.60,8085.13
20150721,11542.90,11542.90,11542.90,11542.90,-15.63,7061.07
20150722,11535.77,11535.77,11535.77,11535.77,-7.13,7119.61
20150723,11760.78,11760.78,11760.78,11760.78,225.01,7267.27
20150724,11596.12,11596.12,11596.12,11596.12,-164.66,8337.41
20150727,10584.10,10584.10,10584.10,10584.10,-1012.02,9259.97
20150728,10498.15,10498.15,10498.15,10498.15,-85.95,8895.17
20150729,10889.35,10889.35,10889.35,10889.35,391.21,5801.40
20150730,10631.78,10631.78,10631.78,10631.78,-257.58,5454.14
20150731,10639.31,10639.31,10639.31,10639.31,7.53,4853.70
20150803,10710.23,10710.23,10710.23,10710.23,70.92,6064.52
20150804,11025.68,11025.68,11025.68,11025.68,315.45,4064.64
20150805,10786.89,10786.89,10786.89,10786.89,-238.79,3464.13
20150806,10699.79,10699.79,10699.79,10699.79,-87.11,2436.07
20150807,10891.58,10891.58,10891.58,10891.58,191.79,3000.68
20150810,11368.23,11368.23,11368.23,11368.23,476.66,6405.16
20150811,11317.60,11317.60,11317.60,11317.60,-50.63,5432.23
20150812,11195.69,11195.69,11195.69,11195.69,-121.92,4106.27
20150813,11412.72,11412.72,11412.72,11412.72,217.04,4192.75
20150814,11378.65,11378.65,11378.65,11378.65,-34.07,4438.09
20150817,11470.19,11470.19,11470.19,11470.19,91.54,4478.60
20150818,10695.75,10695.75,10695.75,10695.75,-774.44,6111.59
20150819,10862.66,10862.66,10862.66,10862.66,166.91,5344.14
20150820,10537.29,10537.29,10537.29,10537.29,-325.37,3883.02
20150821,10143.89,10143.89,10143.89,10143.89,-393.40,4604.40
20150824,9253.33,9253.33,9253.33,9253.33,-890.56,7380.03
20150825,8564.28,8564.28,8564.28,8564.28,-689.05,7203.46
20150826,8590.85,8590.85,8590.85,8590.85,26.56,7129.33
20150827,9090.10,9090.10,9090.10,9090.10,499.26,6210.14
20150828,9480.45,9480.45,9480.45,9480.45,390.34,6088.17
20150831,9499.85,9499.85,9499.85,9499.85,19.41,5995.72
20150901,9512.32,9512.32,9512.32,9512.32,12.47,10279.85
20150902,9587.75,9587.75,9587.75,9587.75,75.43,11542.18
20150907,9251.46,9251.46,9251.46,9251.46,-336.29,5292.06
20150908,9486.30,9486.30,9486.30,9486.30,234.85,3594.60
