20141105,2882.33,2882.33,2882.33,2882.33,-11.02,19049.19
20141106,2885.35,2885.35,2885.35,2885.35,3.02,14965.11
20141107,2880.84,2880.84,2880.84,2880.84,-4.51,20876.09
20141110,2954.04,2954.04,2954.04,2954.04,73.20,22659.97
20141111,2945.84,2945.84,2945.84,2945.84,-8.20,32371.17
20141112,2986.95,2986.95,2986.95,2986.95,41.11,18468.63
20141113,2970.22,2970.22,2970.22,2970.22,-16.73,21981.56
20141114,2971.76,2971.76,2971.76,2971.76,1.55,16505.00
20141117,2955.65,2955.65,2955.65,2955.65,-16.11,15847.81
20141118,2926.08,2926.08,2926.08,2926.08,-29.57,14294.14
